path,size_bytes,size_human,ext,top_dir,depth,mtime_iso
07 Presentado al Condado/0002_Building Permiso/Rev00/ZZ_comments MCPD/SUP julio 2015/02 SP-1.pdf,1628089,1.6 MB,pdf,07 Presentado al Condado,5,2026-06-05T06:25:00.000Z
07 Presentado al Condado/0002_Building Permiso/Rev00/ZZ_comments MCPD/SUP julio 2015/03 SP-2.pdf,630754,616 KB,pdf,07 Presentado al Condado,5,2026-06-05T06:25:00.000Z
07 Presentado al Condado/0002_Building Permiso/Rev00/ZZ_comments MCPD/SUP julio 2015/04 SP-3.pdf,1551908,1.5 MB,pdf,07 Presentado al Condado,5,2026-06-05T06:25:00.000Z
07 Presentado al Condado/0002_Building Permiso/Rev00/ZZ_comments MCPD/SUP julio 2015/05 SP-4.pdf,1723633,1.6 MB,pdf,07 Presentado al Condado,5,2026-06-05T06:25:00.000Z
07 Presentado al Condado/0002_Building Permiso/Rev00/ZZ_comments MCPD/SUP julio 2015/06 SP-5.pdf,549558,537 KB,pdf,07 Presentado al Condado,5,2026-06-05T06:25:00.000Z
07 Presentado al Condado/0002_Building Permiso/Rev00/ZZ_comments MCPD/SUP July 2015.zip,5514339,5.3 MB,zip,07 Presentado al Condado,4,2026-06-05T06:25:00.000Z
07 Presentado al Condado/0002_Building Permiso/Rev01/CAL/4521-CAL-AEE-75-52-0001 to 0004_Rev1.pdf,25708847,25 MB,pdf,07 Presentado al Condado,4,2026-06-05T06:25:00.000Z
07 Presentado al Condado/0002_Building Permiso/Rev01/DRA/4521-PLN-AEE-68-51-0001_REV04_SEALED.pdf,2206002,2.1 MB,pdf,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0002_Building Permiso/Rev01/DRA/4521-PLN-AEE-75-52-0001-GAR_Rev01_S1.1 sealed.pdf,908588,887 KB,pdf,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0002_Building Permiso/Rev01/DRA/4521-PLN-AEE-75-52-0001-GAR_Rev01_sealed.pdf,3862598,3.7 MB,pdf,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0002_Building Permiso/Rev01/DRA/4521-PLN-AEE-75-52-0002-GAR_Rev01_sealed.pdf,1589079,1.5 MB,pdf,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0002_Building Permiso/Rev01/DRA/4521-PLN-AEE-75-52-0006_REV01_SEALED.pdf,2069729,2.0 MB,pdf,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0002_Building Permiso/Rev01/DRA/SOLANA TES HX Permit_Pkg_02_01_2018.pdf,5888690,5.6 MB,pdf,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0002_Building Permiso/Rev01/DRA/SOLANA TES HX Permit_Pkg_Rev01.pdf,10935090,10 MB,pdf,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0002a_Special formulario inspeccion/Solana Special Inspection Certification.pdf,500692,489 KB,pdf,07 Presentado al Condado,2,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0004_EDL/_AY_EDL_Document Control-4-20-2018.xlsx,23798,23 KB,xlsx,07 Presentado al Condado,2,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0004_EDL/4521-LIS-AEE-00-00-0003_EDL_HEX TES.xlsm,800006,781 KB,xlsm,07 Presentado al Condado,2,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0004_EDL/CONTRACT ANNEX_ Engineering deliverables_TES.docx,24681,24 KB,docx,07 Presentado al Condado,2,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0004_EDL/Copy of Update -4-20-2018 of 4521-LIS-AEE-00-00-0003_EDL_HEX TES.xlsm,801133,782 KB,xlsm,07 Presentado al Condado,2,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/HTF/212-HTF-05-CS30-20_rev02_Sht_1.dwg,337012,329 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/HTF/212-HTF-05-CS30-20_rev02_Sht_2.dwg,299871,293 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/HTF/212-HTF-06-CS30-20_rev02_Sht_1.dwg,310119,303 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/HTF/212-HTF-06-CS30-20_rev02_Sht_2.dwg,313863,307 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/HTF/252-HTF-12F-CS30-20_rev04_Sht_1.dwg,313686,306 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/HTF/252-HTF-12F-CS30-20_rev04_Sht_2.dwg,322915,315 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/HTF/252-HTF-13F-SS38-24_rev02_Sht_1.dwg,558193,545 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/HTF/252-HTF-16F-CS30-20_rev04_Sht_1.dwg,570679,557 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/HTF/252-HTF-16F-CS30-20_rev04_Sht_2.dwg,312489,305 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/HTF/252-HTF-21F-CS30-8_rev03_Sht_1.dwg,307375,300 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/HTF/255-HTF-20F-CS30-1_Sht_1.dwg,290930,284 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/HTF/255-HTF-21F-CS30-1_Sht_1.dwg,294192,287 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/HTF/255-HTF-22F-CS30-1_Sht_1.dwg,298513,292 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/HTF/255-HTF-23F-CS30-1_Sht_1.dwg,321249,314 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/HTF/pdf/212-HTF-05-CS30-20_rev02_Sht_1.pdf,457301,447 KB,pdf,07 Presentado al Condado,5,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/HTF/pdf/212-HTF-05-CS30-20_rev02_Sht_2.pdf,528862,516 KB,pdf,07 Presentado al Condado,5,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/HTF/pdf/212-HTF-06-CS30-20_rev02_Sht_1.pdf,530225,518 KB,pdf,07 Presentado al Condado,5,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/HTF/pdf/212-HTF-06-CS30-20_rev02_Sht_2.pdf,522942,511 KB,pdf,07 Presentado al Condado,5,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/HTF/pdf/252-HTF-12F-CS30-20_rev04_Sht_1.pdf,546529,534 KB,pdf,07 Presentado al Condado,5,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/HTF/pdf/252-HTF-12F-CS30-20_rev04_Sht_2.pdf,581629,568 KB,pdf,07 Presentado al Condado,5,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/HTF/pdf/252-HTF-13F-SS38-24_rev02_Sht_1.pdf,572207,559 KB,pdf,07 Presentado al Condado,5,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/HTF/pdf/252-HTF-16F-CS30-20_rev04_Sht_1.pdf,626990,612 KB,pdf,07 Presentado al Condado,5,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/HTF/pdf/252-HTF-16F-CS30-20_rev04_Sht_2.pdf,586754,573 KB,pdf,07 Presentado al Condado,5,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/HTF/pdf/252-HTF-21F-CS30-8_rev03_Sht_1.pdf,466496,456 KB,pdf,07 Presentado al Condado,5,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/HTF/pdf/255-HTF-20F-CS30-1_Sht_1.pdf,339343,331 KB,pdf,07 Presentado al Condado,5,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/HTF/pdf/255-HTF-21F-CS30-1_Sht_1.pdf,397681,388 KB,pdf,07 Presentado al Condado,5,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/HTF/pdf/255-HTF-22F-CS30-1_Sht_1.pdf,352208,344 KB,pdf,07 Presentado al Condado,5,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/HTF/pdf/255-HTF-23F-CS30-1_Sht_1.pdf,362081,354 KB,pdf,07 Presentado al Condado,5,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/251-MS-01F-CS31-20_rev02_Sht_1.dwg,364529,356 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/251-MS-01F-CS31-20_rev02_Sht_2.dwg,314438,307 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/252-MS-03F-CS31-24_Rev02_Sht_1.dwg,336075,328 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/252-MS-03F-CS31-24_Rev02_Sht_2.dwg,334470,327 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/252-MS-04F-CS31-24_Rev02_Sht_1.dwg,333608,326 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/252-MS-04F-CS31-24_Rev02_Sht_2.dwg,337772,330 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/252-MS-06F-CS31-4_Sht_1.dwg,334826,327 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/252-MS-13E-CS31-24_rev03_Sht_1.dwg,330470,323 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/252-MS-13F-CS31-24_rev03_Sht_1.dwg,332935,325 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/252-MS-14E-CS31-24_rev03_Sht_1.dwg,333414,326 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/252-MS-14F-CS31-24_rev03_Sht_1.dwg,331207,323 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/252-MS-60E-CS31-24_Rev02_Sht_1.dwg,312666,305 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/253-MS-01F-CS31-20_rev02_Sht_1.dwg,347786,340 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/253-MS-01F-CS31-20_rev02_Sht_2.dwg,313056,306 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/253-MS-01F-CS31-20_rev02_Sht_3.dwg,345128,337 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/253-MS-01F-CS31-20_rev02_Sht_4.dwg,313575,306 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/253-MS-60E-CS31-24_Sht_1.dwg,318243,311 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/255-MS-06F-CS31-4_Rev02_Sht_1.dwg,335433,328 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/255-MS-07F-CS31-4_Sht_1.dwg,355888,348 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/255-MS-08F-CS31-4_Sht_1.dwg,327717,320 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/255-MS-09F-CS31-4_Sht_1.dwg,331596,324 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/255-MS-11F-CS31-3_Sht_1.dwg,334284,326 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/255-MS-12F-CS31-3_Sht_1.dwg,324902,317 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/255-MS-13F-CS31-3_Sht_1.dwg,325383,318 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/255-MS-14F-CS31-3_rev02_Sht_1.dwg,355860,348 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/255-MS-15F-CS31-3_Sht_1.dwg,346526,338 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/257-MS-10EF-CS31-6_Rev02_Sht_1.dwg,317725,310 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/257-MS-10F-CS31-4_Rev02_Sht_1[1].dwg,334185,326 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/257-MS-11EF-CS31-4_Rev02_Sht_1[1].dwg,323876,316 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/257-MS-12EF-CS31-3_Sht_1.dwg,359484,351 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/257-MS-13EF-CS31-2_Rev02_Sht_1.dwg,324094,316 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/PDF/251-MS-01F-CS31-20_rev02_Sht_1.pdf,927499,906 KB,pdf,07 Presentado al Condado,5,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/PDF/251-MS-01F-CS31-20_rev02_Sht_2.pdf,415712,406 KB,pdf,07 Presentado al Condado,5,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/PDF/252-MS-03F-CS31-24_Rev02_Sht_1.pdf,542221,530 KB,pdf,07 Presentado al Condado,5,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/PDF/252-MS-03F-CS31-24_Rev02_Sht_2.pdf,519976,508 KB,pdf,07 Presentado al Condado,5,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/PDF/252-MS-04F-CS31-24_Rev02_Sht_1.pdf,499327,488 KB,pdf,07 Presentado al Condado,5,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/PDF/252-MS-04F-CS31-24_Rev02_Sht_2.pdf,592510,579 KB,pdf,07 Presentado al Condado,5,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/PDF/252-MS-06F-CS31-4_Sht_1.pdf,534000,521 KB,pdf,07 Presentado al Condado,5,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/PDF/252-MS-13E-CS31-24_rev03_Sht_1.pdf,552978,540 KB,pdf,07 Presentado al Condado,5,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/PDF/252-MS-13F-CS31-24_rev03_Sht_1.pdf,556574,544 KB,pdf,07 Presentado al Condado,5,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/PDF/252-MS-14E-CS31-24_rev03_Sht_1.pdf,579384,566 KB,pdf,07 Presentado al Condado,5,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/PDF/252-MS-14F-CS31-24_rev03_Sht_1.pdf,562688,550 KB,pdf,07 Presentado al Condado,5,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/PDF/252-MS-60E-CS31-24_Rev02_Sht_1.pdf,292769,286 KB,pdf,07 Presentado al Condado,5,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/PDF/253-MS-01F-CS31-20_rev02_Sht_1.pdf,686239,670 KB,pdf,07 Presentado al Condado,5,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/PDF/253-MS-01F-CS31-20_rev02_Sht_2.pdf,323521,316 KB,pdf,07 Presentado al Condado,5,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/PDF/253-MS-01F-CS31-20_rev02_Sht_3.pdf,805538,787 KB,pdf,07 Presentado al Condado,5,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/PDF/253-MS-01F-CS31-20_rev02_Sht_4.pdf,338881,331 KB,pdf,07 Presentado al Condado,5,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/PDF/253-MS-60E-CS31-24_Sht_1.pdf,333184,325 KB,pdf,07 Presentado al Condado,5,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/PDF/255-HTF-23F-CS30-1_Sht_1.pdf,202033,197 KB,pdf,07 Presentado al Condado,5,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/PDF/255-MS-06F-CS31-4_Rev02_Sht_1.pdf,558590,545 KB,pdf,07 Presentado al Condado,5,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/PDF/255-MS-07F-CS31-4_Sht_1.pdf,735743,718 KB,pdf,07 Presentado al Condado,5,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/PDF/255-MS-08F-CS31-4_Sht_1.pdf,433280,423 KB,pdf,07 Presentado al Condado,5,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/PDF/255-MS-09F-CS31-4_Sht_1.pdf,463344,452 KB,pdf,07 Presentado al Condado,5,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/PDF/255-MS-11F-CS31-3_Sht_1.pdf,529963,518 KB,pdf,07 Presentado al Condado,5,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/PDF/255-MS-12F-CS31-3_Sht_1.pdf,470416,459 KB,pdf,07 Presentado al Condado,5,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/PDF/255-MS-13F-CS31-3_Sht_1.pdf,471711,461 KB,pdf,07 Presentado al Condado,5,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/PDF/255-MS-14F-CS31-3_rev02_Sht_1.pdf,602388,588 KB,pdf,07 Presentado al Condado,5,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/PDF/255-MS-15F-CS31-3_Sht_1.pdf,600001,586 KB,pdf,07 Presentado al Condado,5,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/PDF/257-MS-10EF-CS31-6_Rev02_Sht_1.pdf,908566,887 KB,pdf,07 Presentado al Condado,5,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/PDF/257-MS-10F-CS31-4_Rev02_Sht_1.pdf,600334,586 KB,pdf,07 Presentado al Condado,5,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/PDF/257-MS-11EF-CS31-4_Rev02_Sht_1.pdf,396385,387 KB,pdf,07 Presentado al Condado,5,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/MS/PDF/257-MS-12EF-CS31-3_Sht_1.pdf,651040,636 KB,pdf,07 Presentado al Condado,5,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/N/252-N-06F-CS31-2_Sht_1.dwg,303844,297 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/N/252-N-08EF-CS31-2_Sht_1.dwg,328603,321 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/N/252-N-10F-CS31-2_Sht_1.dwg,340889,333 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/N/252-N-11F-CS31-2_Sht_1.dwg,341297,333 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/N/252-N-12F-CS31-2_Sht_1.dwg,340044,332 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/N/255-N-09EF-CS31-2_Sht_1.dwg,300255,293 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/N/255-N-09EF-CS72-1.5_Sht_1.dwg,302957,296 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/N/255-N-09EF-CS72-1.5_Sht_2.dwg,311574,304 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/N/255-N-10EF-CS72-05_Sht_1.dwg,291641,285 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/N/257-N-11EF-CS72-05_Sht_1.dwg,305873,299 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/N/PDF/252-N-08EF-CS31-2_Sht_1.pdf,338228,330 KB,pdf,07 Presentado al Condado,5,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/N/PDF/252-N-10F-CS31-2_Sht_1.pdf,423572,414 KB,pdf,07 Presentado al Condado,5,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/N/PDF/252-N-11F-CS31-2_Sht_1.pdf,422181,412 KB,pdf,07 Presentado al Condado,5,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/N/PDF/252-N-12F-CS31-2_Sht_1.pdf,395380,386 KB,pdf,07 Presentado al Condado,5,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/N/PDF/255-N-09EF-CS31-2_Sht_1.pdf,393525,384 KB,pdf,07 Presentado al Condado,5,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/N/PDF/255-N-09EF-CS72-1.5_Sht_1.pdf,377107,368 KB,pdf,07 Presentado al Condado,5,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/N/PDF/255-N-09EF-CS72-1.5_Sht_2.pdf,537026,524 KB,pdf,07 Presentado al Condado,5,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/N/PDF/255-N-10EF-CS72-05_Sht_1.pdf,324036,316 KB,pdf,07 Presentado al Condado,5,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Firmado/N/PDF/257-N-11EF-CS72-05_Sht_1.pdf,393282,384 KB,pdf,07 Presentado al Condado,5,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Isometrics_signed.zip,42651815,41 MB,zip,07 Presentado al Condado,2,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Signar/HTF_To actualizarse/212-HTF-05-CS30-20_rev01_Sht_1.dwg,304979,298 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Signar/HTF_To actualizarse/212-HTF-05-CS30-20_rev01_Sht_2.dwg,311605,304 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Signar/HTF_To actualizarse/212-HTF-06-CS30-20_rev01_Sht_1.dwg,306222,299 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Signar/HTF_To actualizarse/212-HTF-06-CS30-20_rev01_Sht_2.dwg,305945,299 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Signar/HTF_To actualizarse/252-HTF-12F-CS30-20_rev03_Sht_1.dwg,310596,303 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Signar/HTF_To actualizarse/252-HTF-12F-CS30-20_rev03_Sht_2.dwg,315507,308 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Signar/HTF_To actualizarse/252-HTF-13F-SS38-24_rev01_Sht_1.dwg,312614,305 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Signar/HTF_To actualizarse/252-HTF-16F-CS30-20_rev03_Sht_1.dwg,314896,308 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Signar/HTF_To actualizarse/252-HTF-16F-CS30-20_rev03_Sht_2.dwg,313759,306 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Signar/HTF_To actualizarse/252-HTF-21F-CS30-8_rev02_Sht_1.dwg,345895,338 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
07 Presentado al Condado/0005_Isometrics/Signar/HTF_To actualizarse/255-HTF-20F-CS30-1_Sht_1.dwg,273410,267 KB,dwg,07 Presentado al Condado,4,2026-06-05T06:26:00.000Z
